004882,中银丰荣定期开放债券,定开债券,10,0.8,0.08,郑涛,1.0159
004885,长信先优债券,债券型,100,0.8,0.08,黄韵,1.0804
004887,长信稳通三个月定开债发起式,定开债券,0,0,0,杜国昊,1.0495
004888,财通资管鑫逸混合A,混合型,100,1.2,0.12,宫志芳,1.3135
004889,财通资管鑫逸混合C,混合型,100,1.2,0.12,宫志芳,1.303
004890,中邮健康文娱混合,混合型,100,1.5,0.15,许忠海,2.135
004891,华润元大成长精选A,股票型,100,1.5,0.15,刘宏毅,1.1301
004892,华润元大成长精选C,股票型,100,0,0,刘宏毅,1.127
004893,华润元大润泽债券A,债券型,100,0.8,0.08,魏晓菲,1.0897
004894,华润元大润泽债券C,债券型,100,0,0,魏晓菲,1.1079
004895,华商鑫安灵活混合,混合型,100,1.5,0.15,梁皓,1.945
004896,鹏华兴鑫宝货币,货币型,100,0,0,叶朝明,0
004897,长安泓源纯债债券A,债券型,100,0.4,0.04,孟楠,1.1649
004898,长安泓源纯债债券C,债券型,100,0,0,孟楠,1.1725
004899,中银信享定期开放债券,定开债券,0,0,0,白洁,1.0278
004900,财通资管鑫锐混合A,混合型,100,1.2,0.12,顾宇笛,1.4545
004901,财通资管鑫锐混合C,混合型,100,1.2,0.12,顾宇笛,1.4419
004902,富国丰利增强债券,债券型,100,0.8,0.08,陈斯扬,1.1928
004903,人保货币A,货币型,100,0,0,田阳,0
004904,人保货币B,货币型,5000000,0,0,田阳,0
004905,华泰柏瑞生物医药混合A,混合型,100,1.5,0.15,张弘,3.0917
004907,长安泓沣中短债债券A,债券型,100,0.4,0.04,孟楠,1.2025
004908,长安泓沣中短债债券C,债券型,100,0,0,孟楠,1.1949
004910,中加颐享纯债债券,债券型,0,0,0,于跃,1.0265
004911,中加纯债定开债券A,定开债券,0,0,0,王霈,1.0303
004912,中加纯债定开债券C,定开债券,0,0,0,王霈,1
004913,中银证券聚瑞混合A,混合型,100,1,0.1,白冰洋,1.2086
004914,中银证券聚瑞混合C,混合型,100,0,0,白冰洋,1.207
004916,嘉实新添丰定期混合,混合型,100,0.8,0.08,刘宁,1.3069
004917,中银证券祥瑞混合A,混合型,100,1,0.1,计伟,1.1875
004918,中银证券祥瑞混合C,混合型,100,0,0,计伟,1.1646
004919,兴全兴泰定期开放债券,定开债券,0,0.6,0,季伟杰,1.013
004920,富国泓利纯债发起式A,债券型,100,0.8,0.08,武磊,1.0476
004921,华夏鼎瑞三个月定开债A,定开债券,0,0,0,刘薇,1.0492
004922,华夏鼎瑞三个月定开债C,定开债券,0,0,0,刘薇,1.0487
004923,华夏鼎祥三个月定开债A,定开债券,0,0,0,张海静,1.0166
004924,华夏鼎祥三个月定开债C,定开债券,0,0,0,张海静,1.0163
004925,长信低碳环保行业量化股票,股票型,100,1.5,0.15,左金保,1.8284
004926,中航军民融合精选A,混合型,100,1.5,0.15,韩浩,1.55
004927,中航军民融合精选C,混合型,100,0,0,韩浩,1.5341
004928,华润元大欣享混合A,混合型,100,0.8,0.08,刘宏毅,1.0098
004929,华润元大欣享混合C,混合型,100,0,0,刘宏毅,1.0091
004930,华润元大价值优选A,混合型,100,1.5,0.15,刘宏毅,1.0264
004931,华润元大价值优选C,混合型,100,0,0,刘宏毅,1.0202
004932,招商丰拓灵活混合A,混合型,100,1.5,0.15,侯杰,1.591
004933,招商丰拓灵活混合C,混合型,100,0,0,侯杰,1.5564
004934,圆信永丰消费升级,混合型,100,1.5,0.15,胡春霞,1.7246
004936,中航混改精选混合A,混合型,100,1.5,0.15,韩浩,1.364
004937,中航混改精选混合C,混合型,100,0,0,韩浩,1.3387
004938,中欧滚钱宝货币B,货币型,0,0,0,王慧杰,0
004939,中欧滚钱宝货币C,货币型,100,0,0,王慧杰,0
004940,中加聚鑫纯债一年定开A,定开债券,100,0.6,0.06,袁素,1.081
004941,中加聚鑫纯债一年定开C,定开债券,100,0,0,袁素,1.0684
004942,格林伯元灵活配置A,混合型,100,1.2,0.12,李会忠,1.7057
004943,格林伯元灵活配置C,混合型,100,0,0,李会忠,1.6967
004944,鑫元鑫趋势灵活配置混合A,混合型,100,1.2,0.12,丁玥,1.5024
004945,长信中证500指数增强,股票指数,100,1.5,0.15,宋海岸,1.5507
004946,汇添富盈润混合A,混合型,100,1.2,0.12,吴江宏,1.4091
004947,汇添富盈润混合C,混合型,100,0,0,吴江宏,1.3826
004948,鑫元鑫趋势灵活配置混合C,混合型,100,0,0,丁玥,1.4761
004951,申万菱信价值优利混合,混合型,100,1.5,0.15,俞诚,1.7009
004952,兴全恒益债券A,债券型,100,0.8,0.08,申庆,1.2823
004953,兴全恒益债券C,债券型,100,0,0,申庆,1.2637
004954,中银证券中高等级债券A,债券型,100,0.8,0.08,王玉玺,1.0467
004955,中银证券中高等级债券C,债券型,100,0,0,王玉玺,1.0497
004956,中银证券安誉债券A,债券型,100,0.8,0.08,余亮,1.0454
004957,中银证券安誉债券C,债券型,100,0,0,余亮,1.9652
004958,圆信永丰优享生活,混合型,100,1.5,0.15,范妍,2.2002
004959,圆信永丰优悦生活混合,混合型,100,1.5,0.15,范妍,1.8306
004960,平安合泰定开债,定开债券,0,0,0,余斌,1.0095
004965,泓德致远混合A,混合型,100,1.2,0.12,邬传雁,2.0153
004966,泓德致远混合C,混合型,100,0,0,邬传雁,1.9568
004967,红土创新货币A,货币型,100,0,0,邱骏,0
004968,红土创新货币B,货币型,5000000,0,0,邱骏,0
004970,南方天天宝货币A,货币型,100,0,0,蔡奕奕,0
004971,南方天天宝货币B,货币型,100,0,0,蔡奕奕,0
004972,长城收益宝货币A,货币型,10,0,0,邹德立,0
004973,长城收益宝货币B,货币型,5000000,0,0,邹德立,0
004975,交银恒益灵活配置混合,混合型,100,1.5,0.15,王艺伟,1.1744
004976,华润元大景泰混合A,混合型,100,0.8,0.08,魏晓菲,1.0616
004977,华润元大景泰混合C,混合型,100,0,0,魏晓菲,1.0587
004978,富国聚利三个月定开债,定开债券,0,0,0,朱梦娜,1.1019
004979,华夏鼎诺三个月定开债A,定开债券,0,0,0,刘薇,1.005
004980,华夏鼎诺三个月定开债C,定开债券,0,0,0,刘薇,1.0155
004981,新华鑫日享中短债A,债券型,100,0.4,0.04,王滨,1.0839
004982,新华安享多裕定开混合,混合型,100,1.5,0.15,刘彬,1.3796
004983,鹏扬现金通利货币A,货币型,100,0,0,王莹莹,0
004984,鹏扬现金通利货币B,货币型,5000000,0,0,王莹莹,0
004985,博时合晶货币,货币型,100,0,0,鲁邦旺,0
004986,鹏华策略回报混合,混合型,100,1.5,0.15,郭盈,2.1668
004987,诺德新享灵活配置混合,混合型,100,1.5,0.15,顾钰,2.4282
004988,人保双利A,混合型,100,0.7,0.07,朱锐,1.1284
004989,人保双利C,混合型,100,0,0,朱锐,1.1129
004993,中欧可转债债券A,债券型,100,0.8,0.08,华李成,1.3563
004994,中欧可转债债券C,债券型,100,0,0,华李成,1.3394
004995,广发品牌消费股票发起式A,股票型,100,1.5,0.15,孙迪,2.1629
004996,广发恒生中型股指数C,股票指数,100,0,0,刘杰,1.1025
004997,广发高端制造股票A,股票型,100,1.5,0.15,孙迪,2.7656
004998,长信全球债券人民币,QDII,100,0.8,0.08,傅瑶纯,1.2404
004999,长信全球债券美元,QDII,0,0,0,傅瑶纯,0.1917
005000,泰康泉林量化价值精选混合A,混合型,100,1.5,0.15,刘伟,1.5172
005001,交银持续成长主题混合,混合型,100,1.5,0.15,何帅,1.8675
005004,交银品质升级混合,混合型,100,1.5,0.15,韩威俊,2.4098
005005,中金金泽A,混合型,100,1.5,0.15,邱延冰,1.5976
005006,中金金泽C,混合型,100,0,0,邱延冰,1.5754
005007,景顺景瑞睿利回报混合,混合型,100,0.6,0.06,万梦,1.1453
005008,东方红汇阳债券Z,债券型,0,0,0,孔令超,1.1255
005009,申万菱信行业轮动股票,股票型,100,1.5,0.15,林博程,1.6227
005010,金鹰添瑞中短债A,债券型,100,0.4,0.04,戴骏,1.0335
005011,金鹰添瑞中短债C,债券型,100,0,0,戴骏,1.019
005014,泰康景泰回报混合A,混合型,100,1.2,0.12,黄钟,1.4972
005015,泰康景泰回报混合C,混合型,100,0,0,黄钟,1.4878
005018,国金民丰回报6个月定开混合,混合型,100,1,0.1,徐艳芳,1.144
005019,国投瑞银和泰6个月债券,定开债券,0,0,0,王侃,1.0349
005020,信诚智惠金A,货币型,100,0,0,席行懿,0
005021,渤海汇金量化汇盈混合,混合型,100,1.5,0.15,何翔,1.6225
005024,南方兴利定开债券,定开债券,0,0,0,李璇,1.0061
005025,交银丰盈收益债券C,债券型,100,0,0,连端清,1.1652
005027,光大多策略优选定开混合,混合型,100,1,0.1,房雷,1.1393
005028,鹏华研究精选灵活配置混合,混合型,100,1.5,0.15,梁浩,2.3017
005029,中银产业精选混合,混合型,100,1.5,0.15,吴印,2.3606
005035,银华信息科技量化股票发起式A,股票型,100,1.5,0.15,马君,1.2533
005036,银华信息科技量化股票发起式C,股票型,100,0,0,马君,1.2505
005037,银华新能源新材料A,股票型,100,1.5,0.15,李宜璇,1.5775
005038,银华新能源新材料C,股票型,100,0,0,李宜璇,1.5528
005039,鹏扬景兴混合A,混合型,100,1,0.1,罗成,1.3088
005040,鹏扬景兴混合C,混合型,100,0,0,罗成,1.2988
005041,人保研究精选混合A,混合型,100,1.5,0.15,郁琦,1.7413
005042,人保研究精选混合C,混合型,100,0,0,郁琦,1.7114
005043,国寿安保健康科学混合A,混合型,100,1.5,0.15,张琦,1.8816
005044,国寿安保健康科学混合C,混合型,100,0,0,张琦,1.8582
005047,南华瑞扬纯债A,债券型,100,0.6,0.06,刘斐,1.014
005048,南华瑞扬纯债C,债券型,100,0,0,刘斐,0.9841
005049,长安鑫旺价值混合A,混合型,100,1.2,0.12,徐小勇,3.1706
005050,长安鑫旺价值混合C,混合型,100,0,0,徐小勇,3.1818
005051,上投标普港股通低波红利指数A,股票指数,100,1,0.1,张淑婉,0.8683
005052,上投标普港股通低波红利指数C,股票指数,100,0,0,张淑婉,0.8557
005053,银河量化价值混合,混合型,100,1.5,0.15,楼华锋,1.4917
005054,泰康瑞坤纯债债券,债券型,100,0,0,任翀,1.1138
005055,华泰柏瑞量化阿尔法A,混合型,100,1.5,0.15,田汉卿,1.4692
005056,东方红货币A,货币型,100,0,0,李燕,0
005057,东方红货币B,货币型,5000000,0,0,李燕,0
005058,东方红货币E,货币型,0,0,0,李燕,0
005059,南方安福混合A,混合型,100,1.2,0.12,吴剑毅,1.0674
005062,博时中证500指数增强A,股票指数,100,1.2,0.12,刘钊,1.4239
005063,广发中证全指家用电器指数A,股票指数,100,1.2,0.12,罗国庆,1.4989
005064,广发中证全指家用电器指数C,股票指数,100,0,0,罗国庆,1.4917
005065,中金现金管家C,货币型,0,0,0,石玉,0
005067,融通逆向策略灵活配置混合A,混合型,100,1.5,0.15,刘安坤,1.673
005068,长信富海纯债一年定开债A,定开债券,100,0.6,0.06,张文琍,1.0535
005069,长信富民纯债一年定开债A,定开债券,100,0.6,0.06,冯彬,1.0005
005070,长江乐丰纯债,定开债券,9999999999,0.6,0.06,陆威,1.1092
005072,中银丰进定期开放债券,定开债券,100,0.8,0.08,田原,1.0476
005073,永赢永益债券A,债券型,0,0,0,徐沛琳,1.0181
005074,永赢永益债券C,债券型,0,0,0,徐沛琳,1.0168
005075,富国研究量化精选混合,混合型,100,1.5,0.15,于鹏,2.1011
005076,创金合信优选回报灵活配置混合,混合型,100,1.2,0.12,曹春林,0.9907
005077,平安合韵定开债,定开债券,0,0,0,余斌,1.0459
005078,富国宝利增强债券,债券型,100,0.8,0.08,陈斯扬,1.2405
005079,兴银鑫日享短债A,债券型,100,0.3,0.03,陶国峰,1.0521
005080,海富通量化多因子混合C,混合型,100,0,0,朱斌全,1.754
005081,海富通量化多因子混合A,混合型,100,1.5,0.15,朱斌全,1.7525
005082,诺德量化蓝筹增强混合A,混合型,100,1,0.1,曾文宏,1.1088
005083,诺德量化蓝筹增强混合C,混合型,100,0,0,曾文宏,1.1056
005086,南华现金宝货币A,货币型,0,0,0,尹粒宇,0
005087,南华现金宝货币B,货币型,0,0,0,尹粒宇,0
005088,嘉实新添辉定期混合A,混合型,100,0.8,0.08,刘宁,1.2897
005089,嘉实新添辉定期混合C,混合型,100,0,0,刘宁,1.2623
005090,嘉合睿金混合发起式A,混合型,100,1.5,0.15,骆海涛,1.9571
005091,嘉合睿金混合发起式C,混合型,100,0,0,骆海涛,1.927
005092,广发货币C,货币型,0,0,0,温秀娟,0
005094,万家臻选混合,混合型,100,1.5,0.15,莫海波,1.9294
005095,国泰量化成长优选混合A,混合型,100,1.5,0.15,艾小军,1.3425
005096,国泰量化成长优选混合C,混合型,100,0,0,艾小军,1.3064
005097,易方达现金增利货币C,货币型,0,0,0,石大怿,0
005098,易方达龙宝货币C,货币型,0,0,0,石大怿,0
005099,易方达富华纯债A,债券型,0,0,0,藏海涛,1.0041
005102,工银沪深300ETF联接A,联接基金,100,1,0.1,刘伟琳,1.271
005103,工银沪深300ETF联接C,联接基金,100,0,0,刘伟琳,1.2645
005104,富荣福康混合A,混合型,100,1.5,0.15,郎骋成,0.9831
005105,富荣福康混合C,混合型,100,0,0,郎骋成,0.9692
005106,银华农业产业股票发起式,股票型,100,1.5,0.15,王翔,2.347
005107,广发添利货币ETFB,货币型,100,0,0,温秀娟,0
005108,圆信永丰双利优选,混合型,0,0,0,范妍,1.329
005109,汇安多策略混合A,混合型,100,1.5,0.15,戴杰,1.8409
005110,汇安多策略混合C,混合型,100,0,0,戴杰,1.8094
005111,泰康泉林量化价值精选混合C,混合型,100,0,0,刘伟,1.4995
005112,银华中证全指医药卫生,股票指数,100,1.2,0.12,秦锋,2.0416
005113,平安沪深300指数量化A,股票指数,100,1.2,0.12,毛时超,1.4465
005114,平安沪深300指数量化C,股票指数,100,0,0,毛时超,1.4164
005117,金信价值精选混合A,混合型,100,0.8,0.08,周谧,1.0288
005118,金信价值精选混合C,混合型,100,0,0,周谧,1.0381
005119,银华智荟内在价值灵活配置,混合型,100,1.5,0.15,方建,1.8001
005120,上投摩根量化多因子混合,混合型,100,1.5,0.15,胡迪,1.3286
005121,富国兴利增强债券,债券型,100,0.8,0.08,陈斯扬,1.4036
005122,易方达天天理财货币C,货币型,0,0,0,刘朝阳,0
005123,南方优享分红混合A,混合型,100,1.5,0.15,李振兴,1.221
005124,易方达恒益定开债券发起式,定开债券,0,0,0,胡剑,1.0054
005125,华宝标普中国A股红利机会指数C,股票指数,100,0,0,胡洁,1.1532
005126,银河量化稳进混合,混合型,100,1.5,0.15,楼华锋,1.2738
005127,平安合正定开债,定开债券,0,0,0,张恒,1.0452
005128,华夏永康添福混合,混合型,100,0.8,0.08,柳万军,1.3083
005131,海富通盈鑫货币A,货币型,0,0,0,谈云飞,0
005132,海富通盈鑫货币B,货币型,0,0,0,谈云飞,0
005134,长信长金通货币A,货币型,100,0,0,陆莹,0
005135,长信长金通货币B,货币型,150000000,0,0,陆莹,0
005136,华安幸福生活混合,混合型,100,1.5,0.15,崔莹,2.5948
005137,长信沪深300指数增强A,股票指数,100,0.8,0.08,宋海岸,1.6593
005138,前海开源弘丰债券A,债券型,100,0.8,0.08,史延,1.0062
005139,前海开源弘丰债券C,债券型,100,0,0,史延,0.9957
005140,华夏睿磐泰荣混合A,混合型,100,0.8,0.08,张弘弢,1.2564
005141,华夏睿磐泰荣混合C,混合型,100,0,0,张弘弢,1.2431
005142,中融沪港深大消费主题A,混合型,100,1.5,0.15,冯琪,1.0807
005143,中融沪港深大消费主题C,混合型,100,0,0,冯琪,1.075
005144,东吴优益债券A,债券型,100,0.8,0.08,陈晨,1.0403
005145,东吴优益债券C,债券型,100,0,0,陈晨,1.0355
005146,兴银丰润灵活配置混合,混合型,100,1.5,0.15,王卫,1.3683
005148,新华活期添利货币E,货币型,100,0,0,王滨,0
005150,红土创新优淳货币A,货币型,100,0,0,邱骏,0
005151,红土创新优淳货币B,货币型,100,0,0,邱骏,0
005152,农银沪深300指数C,股票指数,0,0,0,宋永安,1.7757
005153,农银汇理日日鑫交易型货币C,货币型,0,0,0,许娅,0
005156,嘉实领航资产配置混合A,混合-FOF,100,0.8,0.08,张静,1.2962
005157,嘉实领航资产配置混合C,混合-FOF,100,0,0,张静,1.2582
005158,长江乐盈定开债发起式,定开债券,0,0,0,漆志伟,1.0165
005159,华泰保兴尊合债券A,债券型,100,0.8,0.08,张挺,1.2347
005160,华泰保兴尊合债券C,债券型,100,0,0,张挺,1.2266
005161,华商上游产业股票,股票型,100,1.5,0.15,童立,1.603
005162,中银如意宝货币B,货币型,5000000,0,0,易芳菲,0
005164,富荣福锦混合A,混合型,100,1.5,0.15,邓宇翔,2.2227
005165,富荣福锦混合C,混合型,100,0,0,邓宇翔,2.1932
005166,嘉实润和量化定期混合,混合型,0,0,0,刘斌,1.1703
005167,嘉实润泽量化定期混合,混合型,100,1.2,0.12,刘斌,1.1978
005168,信达澳银新征程定开混合A,混合型,100,1.5,0.15,王辉良,1.4611
005169,华泰保兴策略精选A,混合型,100,1.5,0.15,赵健,1.3018
005170,华泰保兴策略精选C,混合型,100,0,0,赵健,1.2831
005171,富国景利纯债债券,债券型,0,0,0,朱梦娜,1.0238
005172,泰康安悦纯债3月定开债券,定开债券,0,0,0,任翀,1.1066
005173,富荣富安债券A,债券型,100,0.8,0.08,吕晓蓉,1.1445
005174,富荣富安债券C,债券型,100,0,0,吕晓蓉,1.1483
005175,国寿安保消费新蓝海混合,混合型,100,1.5,0.15,张琦,1.765
005176,富国精准医疗混合,混合型,100,1.5,0.15,孙笑悦,3.6749
005177,华夏睿磐泰利混合A,混合型,100,0.6,0.06,张弘弢,1.2873
005178,华夏睿磐泰利混合C,混合型,100,0,0,张弘弢,1.2745
005179,信达澳银新起点定期开放混合A,混合型,100,1.5,0.15,王咏辉,1.4149
005185,国泰招惠收益定期开放债券,定开债券,100,0.6,0.06,刘波,1.2333
005186,长安鑫兴混合A,混合型,100,1.2,0.12,刘兴旺,1.7837
005187,长安鑫兴混合C,混合型,100,0,0,刘兴旺,1.7729
005188,海富通量化前锋股票C,股票型,100,0,0,纪君凯,1.8294
005189,海富通量化前锋股票A,股票型,100,1.5,0.15,纪君凯,1.8177
005193,北信瑞丰鼎利债券C,债券型,100,0,0,林翟,1.0728
005194,南方天天利货币E,货币型,0,0,0,蔡奕奕,0
005195,博时合丰货币A,货币型,0,0,0,黄海峰,0
005196,博时合丰货币B,货币型,0,0,0,黄海峰,0
005197,工银沪港深精选混合A,混合型,100,1.5,0.15,孔令兵,1.2327
005198,工银沪港深精选混合C,混合型,100,0,0,孔令兵,1.2204
005199,上银聚加利货币,货币型,0,0,0,楼昕宇,0
005200,浦银安盛普瑞纯债A,债券型,0,0,0,章潇枫,1.0265
005201,浦银安盛普瑞纯债C,债券型,0,0,0,章潇枫,1.0232
005202,兴业稳天盈货币B,货币型,3000000,0,0,刘禹含,0
005206,南方优选成长混合C,混合型,100,0,0,骆帅,4.901
005207,南方高端装备灵活配置混合C,混合型,100,0,0,茅炜,3.229
005208,国寿安保安裕纯债半年定开债,定开债券,0,0,0,黄力,1.0261
005209,东吴双三角股票A,股票型,100,1.5,0.15,徐嶒,1.2729
005210,东吴双三角股票C,股票型,100,0,0,徐嶒,1.2489
005211,银河智慧混合,混合型,100,1.5,0.15,袁曦,2.355
005212,汇安稳裕债券,债券型,100,0.8,0.08,张昆,1.0441
005213,华夏鼎旺三个月定开债A,定开债券,0,0.8,0,张海静,1.1687
005214,华夏鼎旺三个月定开债C,定开债券,0,0,0,张海静,1.168
005215,南方全天候策略(FOF)A,混合-FOF,100,0.8,0.08,夏莹莹,1.3632
005216,南方全天候策略(FOF)C,混合-FOF,100,0,0,夏莹莹,1.3345
005217,建信福泽安泰混合(FOF),混合-FOF,100,0.8,0.08,梁珉,1.2594
005218,华夏聚惠(FOF)A,混合-FOF,100,1,0.1,郑铮,1.3273
005219,华夏聚惠(FOF)C,混合-FOF,100,0,0,郑铮,1.3089
005220,海富通聚优精选混合(FOF),混合-FOF,100,1.5,0.15,朱赟,1.6205
005221,泰达宏利全能混合(FOF)A,混合-FOF,100,1.2,0.12,张晓龙,1.2573
005222,泰达宏利全能混合(FOF)C,混合-FOF,100,0,0,张晓龙,1.2428
005223,广发中证基建工程指数A,股票指数,100,1,0.1,霍华明,0.7308
005224,广发中证基建工程指数C,股票指数,100,0,0,霍华明,0.7279
005225,广发量化多因子混合,混合型,100,1.5,0.15,陈宇庭,1.9091
005226,山西改革精选灵活配置混合,混合型,1000,1.5,0.15,刘俊清,1.5407
005228,添富港股通专注成长,混合型,100,1.5,0.15,杨威风,1.084
005229,嘉实富时中国A50ETF联接C,联接基金,10,0,0,刘珈吟,1.4656
005230,长盛货币B,货币型,100,0,0,段鹏,0
005231,红塔红土盛通混合型发起式A,混合型,100,0.8,0.08,赵耀,1.2262
005232,红塔红土盛通混合型发起式C,混合型,100,0,0,赵耀,1.2195
005233,广发睿毅领先混合,混合型,10,1.2,0.12,林英睿,2.6153
005234,广发汇吉3个月定开债,定开债券,0,0,0,代宇,1.0881
005235,银华食品饮料量化股票发起式A,股票型,100,1.5,0.15,李宜璇,2.6036
005236,银华食品饮料量化股票发起式C,股票型,100,0,0,李宜璇,2.5827
005237,银华医疗健康量化优选A,股票型,100,1.5,0.15,马君,2.0927
005238,银华医疗健康量化优选C,股票型,100,0,0,马君,2.0702
005241,中欧时代智慧混合A,混合型,100,1.5,0.15,成雨轩,2.3604
005242,中欧时代智慧混合C,混合型,100,0,0,成雨轩,2.2933
005243,融通中国概念债券,QDII,100,0.8,0.08,成涛,1.1435
005244,国泰聚优价值灵活配置混合A,混合型,100,1.5,0.15,程洲,1.6932
005245,国泰聚优价值灵活配置混合C,混合型,100,0,0,程洲,1.664
005246,国泰可转债债券,债券型,100,0.8,0.08,刘波,1.3764
005247,国都量化精选混合,混合型,100,1.5,0.15,张晓磊,1.0706
005248,新华沪深300指数增强A,股票指数,100,1.5,0.15,邓岳,1.4179
005250,银华估值优势混合,混合型,100,1.5,0.15,程桯,1.8584
005251,银华多元动力灵活配置混合,混合型,100,1.5,0.15,贾鹏,2.2579
005252,中海添瑞定开混合,混合型,100,1,0.1,章俊,1.0837
005253,国泰货币B,货币型,0,0,0,丁士恒,0
005255,浦银安盛港股通量化混合,混合型,100,1.5,0.15,罗雯,1.334
005258,景顺长城量化平衡混合,混合型,100,1.5,0.15,黎海威,1.5058
005259,建信龙头企业股票,股票型,100,1.5,0.15,刘克飞,2.2753
005260,银华稳健增利灵活配置混合A,混合型,100,1.5,0.15,马君,1.4399
005261,银华稳健增利灵活配置混合C,混合型,100,0,0,马君,1.4261
005262,鑫元欣享灵活配置混合A,混合型,100,1.2,0.12,李彪,1.4613
005263,鑫元欣享灵活配置混合C,混合型,100,0,0,李彪,1.4573
005264,国都多策略混合,混合型,100,1.2,0.12,尹德才,2.3715
005265,博时厚泽回报混合A,混合型,100,1.5,0.15,周心鹏,1.5208
005266,博时厚泽回报混合C,混合型,100,0,0,周心鹏,1.4869
005267,嘉实价值精选股票,股票型,100,1.5,0.15,谭丽,2.1731
005268,鹏华优势企业,股票型,100,1.5,0.15,陈璇淼,2.335
005269,华泰柏瑞港股通量化混合,混合型,100,1.5,0.15,盛豪,1.0977
005270,太平改革红利精选混合,混合型,100,1.5,0.15,梁鹏,1.6323
005271,安信恒利增强债券A,债券型,100,0.8,0.08,任凭,1.1011
005272,安信恒利增强债券C,债券型,100,0,0,任凭,1.0915
005273,华商可转债债券A,债券型,100,0.8,0.08,张永志,1.4561
005274,中银景福回报混合,混合型,100,1.2,0.12,涂海强,1.3079
005275,中欧创新成长灵活配置混合A,混合型,100,1.5,0.15,王培,2.2341
005276,中欧创新成长灵活配置混合C,混合型,100,0,0,王培,2.1813
005277,海富通融丰定开债券,定开债券,0,0.8,0,夏妍妍,1.0512
005280,安信稳健阿尔法定开混合A,混合型,100,1.3,0.13,徐黄玮,1.2116
005281,中科沃土转型升级混合,混合型,100,1.5,0.15,徐力,1.242
005284,华商可转债债券C,债券型,100,0,0,张永志,1.4432
005286,银华岁丰定期开放债券发起式,定开债券,0,0,0,吴文明,1.0282
005287,海富通创业板增强C,股票指数,100,0,0,杜晓海,1.8815
005288,海富通创业板增强A,股票指数,100,1.5,0.15,杜晓海,1.9029
005289,融通通昊三个月定开债,定开债券,0,0,0,黄浩荣,1.0099
005290,诺德新盛灵活配置混合A,混合型,100,1.5,0.15,应颖,1.5446
005291,华富星玉衡混合A,混合型,100,1.2,0.12,张惠,1.0944
005292,华富星玉衡混合C,混合型,100,0,0,张惠,1.0732
005293,诺德新旺,混合型,100,1.5,0.15,顾钰,2.0728
005294,诺德新宜灵活配置混合,混合型,100,1.5,0.15,顾钰,1.255
005295,诺德天富灵活配置混合,混合型,100,1.5,0.15,曾文宏,1.3292
005296,南华丰淳混合A,混合型,100,1.2,0.12,刘斐,2.243
005297,南华丰淳混合C,混合型,100,0,0,刘斐,2.1697
005299,万家成长优选混合A,混合型,100,1.5,0.15,李文宾,2.4925
005300,万家成长优选混合C,混合型,100,0,0,李文宾,2.4504
005301,前海开源弘泽债券发起式A,债券型,100,0.8,0.08,李炳智,1.7739
005302,前海开源弘泽债券发起式C,债券型,100,0,0,李炳智,1.7652
005303,嘉实医药健康股票A,股票型,100,1.5,0.15,颜媛,2.6257
005304,嘉实医药健康股票C,股票型,100,0,0,颜媛,2.557
005305,长信合利混合A,混合型,100,0.8,0.08,黄韵,1.3763
005306,长信合利混合C,混合型,100,0,0,黄韵,1.3602
005307,财通资管鸿达纯债A,债券型,100,0.5,0.05,宫志芳,1.1273
005308,财通资管鸿达纯债C,债券型,100,0,0,宫志芳,1.1158
005309,中银证券汇嘉定期开放债券,定开债券,100,0.4,0.04,吕文晔,1.1166
005310,广发电子信息传媒股票A,股票型,100,1.5,0.15,观富钦,1.8118
005311,万家经济新动能混合A,混合型,100,1.5,0.15,黄兴亮,2.0055
005312,万家经济新动能混合C,混合型,100,0,0,黄兴亮,1.9572
005313,万家中证1000指数增强A,股票指数,100,1.5,0.15,乔亮,1.0336
005314,万家中证1000指数增强C,股票指数,100,0,0,乔亮,1.0354
005315,泰达宏利交利3个月定开债A,定开债券,0,0,0,傅浩,1.0525
005316,泰达宏利交利3个月定开债C,定开债券,0,0,0,傅浩,1.0525
005317,万家瑞舜灵活配置混合A,混合型,100,0.6,0.06,尹诚庸,1.2073
005318,万家瑞舜灵活配置混合C,混合型,100,0,0,尹诚庸,1.1672
005321,中银证券汇宇定期开放债券,定开债券,100,0.4,0.04,余亮,1.0179
005322,中银丰禧定期开放债券,定开债券,0,0,0,郑涛,1.0826
005323,前海开源泽鑫混合A,混合型,100,1.5,0.15,曾健飞,1.8637
005324,前海开源泽鑫混合C,混合型,100,0,0,曾健飞,1.8612
005325,景顺长城泰恒回报混合A,混合型,0,0,0,徐喻军,1.527
005326,景顺长城泰恒回报混合C,混合型,0,0,0,徐喻军,1.5152
005327,景顺长城景泰稳利定开债A,定开债券,10000000000,0.8,0.08,成念良,1.0947
005328,前海开源价值策略股票,股票型,100,1.5,0.15,肖立强,1.5288
005329,添富民安增益定开混合A,混合型,100,1,0.1,胡昕炜,1.3557
005330,添富民安增益定开混合C,混合型,100,0,0,胡昕炜,1.3384
005331,益民优势安享混合,混合型,100,0.8,0.08,赵若琼,1.908
005335,浙商全景消费混合,混合型,100,1.5,0.15,贾腾,2.0802
005336,中加颐慧定开债券发起式A,定开债券,0,0,0,王霈,1.0154
005337,中加颐慧定开债券发起式C,定开债券,0,0,0,王霈,1
005338,兴业3个月定开债券,定开债券,0,0,0,徐青,1.0289
005340,兴业6个月定开债券,定开债券,0,0,0,腊博,1.0235
